id,
"""1017830499199455232""",1
"""1023140561363058688""",1
"""1022197810328952832""",1
"""1015882263576350720""",1
"""1021384636713316352""",0
"""1017059709961080832""",0
"""1015610285032398849""",0
"""1016489714772250624""",1
"""1015973481052344320""",1
"""1020654671529152512""",0
"""1021150371140591616""",0
"""1023901784065101824""",1
"""1018457761921880064""",0
"""1022302572957364226""",1
"""1015664322901667846""",1
"""1018954977006444544""",1
"""1017925157980200960""",0
"""1023055558000234496""",0
"""1020372643952963584""",1
"""1018295456751857665""",1
"""1015746248354226178""",1
"""1021836942097428480""",0
"""1024436594403680262""",0
"""1021367602491412480""",1
"""1016472668248444928""",0
"""1014276927077666816""",1
"""1023649785436405760""",1
"""1022115453425135617""",0
"""1021757669869281280""",0
"""1018873862845616129""",1
"""1016129774631170051""",0
"""1023327284021866496""",1
"""1019246346166038528""",0
"""1015689290582503424""",0
"""1019537848096247809""",0
"""1021569611718950912""",1
"""1016835744533549057""",1
"""1023252771947065345""",1
"""1024085192602992640""",1
"""1015707231583694848""",0
"""1019316216677175297""",0
"""1022798314557894656""",1
"""1015751639993606144""",1
"""1023961605401444353""",1
"""1019219047320301568""",0
"""1017825909997559812""",0
"""1017098279258116099""",1
"""1017467485350715395""",1
"""1017001917149581312""",0
"""1018911594489810946""",1
"""1021515089839640576""",0
"""1015934821510639617""",1
"""1018043710981005312""",0
"""1022239096041877505""",1
"""1015372725899218944""",1
"""1024251632299778050""",0
"""1019049876628402177""",1
"""1017527930170245121""",1
"""1020864461513666561""",0
"""1015758739536842753""",1
"""1021054697191469056""",0
"""1015747605094195202""",1
"""1013707236395356160""",1
"""1015754776372547589""",0
"""1022544960615342080""",0
"""1024307374260142080""",0
"""1015617310009196544""",0
"""1020044515380482048""",0
"""1022771228162043904""",1
"""1019010697332772864""",0
"""1017598842068439041""",1
"""1016770918797004800""",1
"""1020049639914070016""",1
"""1020694252458831874""",1
"""1016008863798190080""",1
"""1021837930652999683""",0
"""1015750548207915008""",0
"""1023663951635251200""",1
"""1019947700085772288""",1
"""1017962181906878464""",0
"""1019732579182923782""",0
"""1019531294345228288""",1
"""1015906575981187072""",0
"""1022272671973826560""",0
"""1015043233263603712""",0
"""1021811885535100928""",0
"""1013885285451681792""",0
"""1018668234428637187""",0
"""1018113618762784768""",0
"""1017034564726816769""",1
"""1019575876982329345""",1
"""1020108469985251328""",0
"""1023044656555327493""",1
"""1019722329675517953""",0
"""1024437415346417666""",1
"""1020058569847312384""",0
"""1017208940604641280""",1
"""1019995543211331584""",1
"""1018658429517344768""",1
"""1017402659366551552""",1
"""1014289889318219776""",0
"""1023687075206520832""",1
"""1023982500534792193""",0
"""1024308413487099904""",0
"""1014229102281351168""",0
"""1022575646780874754""",1
"""1013940319648407552""",0
"""1022308107140120577""",0
"""1022793075163324418""",1
"""1015731957836189696""",1
"""1021804230334529536""",0
"""1019972783118446592""",0
"""1018297579401039872""",1
"""1022634694209351681""",1
"""1023776534111428608""",1
"""1019934268791848961""",0
"""1015597606662176768""",0
"""1019386569667510273""",1
"""1024437389983399937""",0
"""1017046116066619392""",0
"""1019238812747227136""",1
"""1019227352579166209""",1
"""1017787615418945536""",0
"""1015637316906508288""",1
"""1018461941776441345""",0
"""1022462457917435905""",1
"""1022084811471638528""",0
"""1020784039777775616""",0
"""1015935932325945345""",0
"""1015374960867540992""",0
"""1015050715692261376""",0
"""1020523479135907841""",0
"""1019723300925247489""",0
"""1022504837034983424""",0
"""1015651798386925568""",1
"""1021805968575934464""",0
"""1014578469899038726""",1
"""1022561043913031685""",1
"""1022293024112615424""",1
"""1015590468091088896""",0
"""1015765033849184258""",0
"""1018666491489783808""",0
"""1022242744234926080""",1
"""1021845029185302528""",0
"""1021375141660553216""",0
"""1020437079925420032""",0
"""1013560202468175872""",1
"""1018252224227610624""",1
"""1015658232646381570""",1
"""1021642638414495744""",1
"""1016682011564609537""",1
"""1022622258433548288""",1
"""1014463985725399040""",0
"""1017554437450149888""",0
"""1018992638169702402""",0
"""1020514891239739393""",0
"""1020028539486253058""",1
"""1019006231015493633""",0
"""1016328022977327104""",1
"""1019276919798423553""",1
"""1022476972381949952""",1
"""1021526964136554496""",1
"""1024331877195411456""",1
"""1015976448316846081""",1
"""1014998319234539521""",0
"""1017391547434897408""",1
"""1023572701246578688""",1
"""1016821090100940803""",1
"""1018934219223990275""",0
"""1016064438619734016""",0
"""1018661636083724288""",0
"""1022411001365442561""",1
"""1016870909498593280""",1
"""1020679490366836736""",0
"""1024399321091989505""",0
"""1015745169587671040""",1
"""1022894219894108162""",1
"""1015657523427364865""",1
"""1018532651198656513""",0
"""1017774838071611392""",0
"""1021226933948944384""",0
"""1015957823421927426""",0
"""1022658490710589442""",1
"""1021480399560744961""",0
"""1016733358758547457""",0
"""1017068958900473856""",0
"""1014843912404520960""",1
"""1014615851058819072""",0
"""1021403244571123713""",0
"""1019482952261136384""",1
"""1015274346519126021""",0
"""1017904720541863936""",1
"""1020188169881505793""",0
"""1015599044075380736""",1
"""1014859125661061122""",0
"""1023922100128677889""",1
"""1015759585523716096""",0
"""1013432141622005761""",0
"""1015789536109125633""",0
"""1024036299093803009""",1
"""1016913324053757953""",1
"""1017512611800285184""",1
"""1014267217540763650""",1
"""1018710643803934720""",1
"""1018268457626931200""",0
"""1014683815338528768""",0
"""1020740522095366145""",1
"""1015732706859249664""",0
"""1015628833595289600""",0
"""1014814669020762112""",1
"""1013461573006974976""",1
"""1013903320308740096""",1
"""1019583481754587137""",1
"""1020389027797700609""",0
"""1021247851823882240""",0
"""1016998537706524672""",0
"""1022174078466224128""",0
"""1014484436296126466""",0
"""1020515162816737280""",1
"""1023932366031646720""",0
"""1022495460307755008""",0
"""1022336026335956992""",1
"""1016349807223410688""",0
"""1014684541053743104""",1
"""1024436288542453761""",0
"""1024450253104340992""",0
"""1013686301223251968""",0
"""1017095819613409286""",0
"""1022301912467742720""",0
"""1022139742123700224""",1
"""1021833677943267335""",1
"""1018657818713391104""",0
"""1018555549691121664""",1
"""1014792006646816768""",1
"""1020130447743954944""",1
"""1017937683874811905""",0
"""1016801793077063687""",1
"""1017075099504119808""",0
"""1021459147261468672""",1
"""1015939418513960960""",0
"""1017452648759472131""",0
"""1016871552585994240""",1
"""1022137419653701632""",1
"""1021801866403950592""",1
"""1021544642339323904""",0
"""1016325378221199364""",0
"""1018174239088750593""",0
"""1021678265386369025""",0
"""1013433028918632448""",0
"""1024368191919857664""",1
"""1021801446428364800""",1
"""1015245037335130112""",0
"""1019190746006470656""",0
"""1022680415751098373""",0
"""1021459687995211776""",1
"""1022693191357747200""",0
"""1015975447090384896""",1
"""1015295552928600069""",1
"""1022453569105129473""",1
"""1023909818082447360""",1
"""1019588503045312513""",1
"""1022616252064440320""",1
"""1020681725477834753""",0
"""1024052271598981121""",0
"""1016348754025308160""",0
"""1018805800419065856""",1
"""1015916809424338944""",0
"""1020461666985750528""",0
"""1015023032098803712""",0
"""1022486083123208192""",1
"""1022070341022175232""",1
"""1014850500070707202""",1
"""1018742336728289280""",0
"""1018389241825460224""",1
"""1015623550726635520""",1
"""1022330129761087488""",1
"""1019238408546324482""",0
"""1023436228769841152""",1
"""1015743802714271744""",1
"""1017005882268356609""",0
"""1017448674375405569""",0
"""1015624033277276160""",0
"""1015551500528037888""",1
"""1022436956322639877""",1
"""1018604783974920192""",0
"""1020002627113844741""",0
"""1021049652001505280""",0
"""1019919156450381825""",0
"""1018548578430513152""",0
"""1017107701564878853""",0
"""1024402607136235520""",1
"""1019693879124250624""",0
"""1021814082490576898""",1
"""1021820012879863809""",0
"""1014204767076278278""",0
"""1016178206372712449""",0
"""1019686898741149697""",0
"""1021508559006257152""",0
"""1020801147907567617""",1
"""1013885981362094080""",1
"""1016973637579169792""",1
"""1021746281994235904""",1
"""1019297637902770176""",0
"""1017135987728711680""",1
"""1019903760833896449""",0
"""1021918481250508801""",0
"""1024056026163765248""",0
"""1020722864708833282""",1
"""1020840439572762625""",0
"""1014875493429121026""",1
"""1016796601929682944""",0
"""1021720714649522177""",0
"""1016329361165901825""",1
"""1017885103710785539""",1
"""1021757059040202752""",0
"""1022093652770922496""",0
"""1015605739321217024""",1
"""1021399208144834561""",1
"""1016390918281154560""",1
"""1015356111392829441""",1
"""1020348073573220353""",1
"""1015758438738157568""",1
"""1023726423637413888""",0
"""1022513416127307776""",0
"""1019285300852469762""",0
"""1018807608222810112""",1
"""1017876325107994624""",1
"""1017383959561490433""",0
"""1017015176695111682""",0
"""1022222484626702337""",1
"""1022209883423301633""",1
"""1016423139608223746""",1
