id;texto
1023450936331718656; "@iuiznunes nessa época a ignorância era tão grande que uma mudança climática diziam ser ira de deus, e ainda hoje isso acontece com alguns evangélicos."
1023793157543219200; "@hayanisiduro nois pode começar falando de aquecimento global mas a conclusao sempre vai ser "777 so gangsta bro""
1016844540639051776; "? ? entenda porque o avanço do desmatamento poderá comprometer o brasil em relação ao aquecimento global, e veja a entrevista com o responsável pelo projeto que prevê desmatamento de 910 mil metros quadrados de mata atlântica. ??? leia todas matérias https://t.co/wehadj6cvp"
1016678152687505408; "aumento do #desmatamento é destaque em artigo publicado por pesquisadores brasileiros em @natureclimate , indicando a possibilidade de o brasil não cumprir com o compromisso assumido no acordo de paris, contra o aquecimento global. https://t.co/i87fvbguab"
1023151202392047616; "sonhei que com o aquecimento global ainda ia fazer um calor infernal durante a feira de são martinho"
1021916290787815424; "não acham que a alteração da meteorologia é um bocado cíclica? tipo já se descobriram plantas tropicais onde hoje em dia há só gelo... e na idade do gelo não havia aquecimento global"
1017619688455589888; "os chatos vão acabar com o mundo o aquecimento global nem vai ter tempo"
1023671530272608256; "cadáveres desaparecidos há décadas emergem com aquecimento global https://t.co/2crktsuscw"
1024197008012308480; "eu tenho certeza que essa chuva de granizo tem a haver com o aquecimento global, a última chuva de granizo que deu aqui foi bem fraquinha e não igual essa que parecia as chuvas que dá no sul ."
1023989552380342275; "sobre o aquecimento global"
1021947173452349440; "oq você acha do aquecimento global — um assunto que se agrava mais a cada dia e que ta sendo menos discutido a cada dia"
