id;texto
1024436930837184512; "this is how aquecimento global looks like"
1017156440191062016; "uma #hottake tão quente que adiantou em 100 anos o aquecimento global"
1015976353622085636; "@gui_timm não se pode negar que a frase é certa, churrasco infelizmente é vilão do aquecimento global mesmo kkkkk"
1016835744533549057; "desmatamento em alta pode minar chance de o #brasil cumprir meta contra aquecimento global #ods13 #ods15"
1015705540893265925; "pau no cu do aquecimento global"
1019732579182923782; "você bêbada falando de aquecimento global é meu espírito animal — o erro"
1019987052358717442; "cadê o meu inverno???? aquecimento global de merda vamo tudo morrer queimado"
1022803585858523136; "acciona compromete-se a reduzir a emissão de gases de efeito estufa em 16% até 2030 -"
1022630694663741440; "europa batendo recorde de calor mas não existe aquecimento global não. isso é invenção de quem odeia o trump, claro"
1016444639820337152; "onu pede "arca" para salvar o mundo do aquecimento global..."
1021415089864413184; "a nossa sugestão de leitura de hoje vai para o artigo sobre mudanças climáticas publicado pela agência bloomberg #mudançasclimáticas #climatechange"
1023045115202494464; "devemos cuidar do planeta, mas o aquecimento global é um terrorismo climático para você acreditar em leis inócuas como proibir canudinhos de plástico; é como combater a hipertensão proibindo sal nas mesas dos restaurantes. a temperatura média global vem caindo nos últimos anos."
1014962394395705344; "um dos principais benefícios ambientais da energia eólica é que a fonte não emite gases de efeito estufa. isso permite que toneladas de co2 não sejam emitidas na atmosfera. para mais informações acesse o nosso infovento https://t.co/3qrzxlxulc"
1015980766864592896; "@byancagoms mas aí é de madrugada, eu não tenho culpa de existir aquecimento global e o tempo mudar do nada"
1017349666432847872; "só o pé desse homem pode deter o aquecimento global"
1014125340707442689; "bônus coisas que eu ouvi em um ano e meio de monitoria e aula reforma agrária não é só de esquerda ditaduras não são só de esquerda a mata atlântica não vai se recuperar sozinha o aquecimento global é verdade imigrantes são boa parte da mão de obra barata"
1023641580358512640; "@patrickmaia febre é quando o corpo esquenta pra tentar matar aquilo que ta fazendo mal. sabe o aquecimento global? poisé."
1022560559152209925; "@gameloch_oficia - @newsloch - #newsloch cadáveres desaparecidos durante décadas sob geleiras suíças emergem com aquecimento global"
1022200110871134208; "@analaurarios17 documentário do abud sobre aquecimento global"
1019016144424849408; "aquecimento global é tão verdade quanto eu ter uma rola de 50cm, bobo é quem acredita na existência disso..."
