id;texto
1013509890218831877; "pessoas burras não conseguem perceber que o facto de estar a chover nesta altura do ano é só uma consequência do aquecimento global"
1022574730547748867; "@cleberbuneko soros virou esquerda. terra é plana. vacina causa doenças. aquecimento global não existe."
1021568769729159168; "aquecimento global causará onda de suicídios nos eua, dizem cientistas: via @sputnik_brasil"
1022186334885167104; "sim porque sismos, vulcões em erupção e incêndios têm tudo a ver com o trump e o aquecimento global"
1014970356463996928; "35 graus celsius. sensação térmica de 40. e o dia nem está tão ruim assim. aquecimento global e “climate change” são uma realidade. não há dúvidas sobre isso. a dúvida é: o que vamos fazer diante dessa realidade?"
1023269291557367813; "nunca vi uma estiagem tão longa assim, o mês de julho está quente e seco. será culpa do trump? ou é o aquecimento global, mesmo?"
1014248065228857344; "sabe o aquecimento global que tanto falam sabe as geleiras que estavam derretendo então... tenho noticias pra você."
1021475581089734656; "dude... por vezes até me esqueço que os corais não sobrevivem a alterações de temperaturas, nem mesmo praticamente de 1 grau ou 2, e isto do aquecimento global aumenta de dia para dia meu deus"
1020588338665881600; "a rara espécie de peixe "vaginensis plasticus" foi avistada hoje em boa viagem, pa. cientistas dizem que a descoberta de uma família de "vaginensis" na região poderia indicar um alto índice do aumento do aquecimento global"
1015343380417609728; "@valdirienzo foto perfeita música perfeita acne curada árvores dando frutos crianças brincando buraco na camada de ozônio diminuiu junto com o aquecimento global"
1017800623939641344; "tinha medo do aquecimento global, ficava assustada toda vez que começava fazer tempo de chuva porque achava que ia da uns vento loko pique um dia depois de amanhã e tinha medo das minhas boneca tbm, achava que qnd eu tava dormindo elas ficava tentando me matar"
1016989255816671232; "@g1 a história do aquecimento global não está mais colando então voltaram a falar do famigerado “buraco na camada de ozônio.”"
1015665537555292162; "@turquim5 @brasil247 uma campanha de ódios e mentiras contra tudo que representasse decência e respeito! na década de 90 ela ridicularizava os riscos de aquecimento global e agora tentou destruir um lider popular que tornou o brasl respeitável!"
1017608159899381760; "se existe aquecimento global acho que ele não chego na laguna"
1021479583118499841; "eu ainda não acredito que godzilla está dizendo que a terra liberal godzilla e mothra e ghidorah e rodan... por causa do aquecimento global para destruir a humanidade puta merda que trailer do cacete. eu amo essa franquia demais."
1016655818006069249; "frio em ji-paraná city, está feliz mudança climática???¿¿"
1019014255377637376; "tô escrevendo um trabalho sobre aquecimento global e sempre chega aquele ponto em que a escrita deixa de ser imparcial e você começa a ficar puta com os humanos, né?"
1021420072143814656; "mudança climática ..."
1017239610630590466; "gostei de um vídeo @youtube da usp revela a farsa do aquecimento global no programa do jô!"
1015952606613639168; "julho de 2018, e a mentira do aquecimento global continua."
1019191500947664896; "com aquecimento global, falta de geladeira e ar condicionado vai afetar mais de 1 bilhão de pessoas https://t.co/v0mjqehcn4"
1015052878984175616; "percebemos que aquecimento global está afetando nossa vida quando estamos no inverno e tem pernilongos"
1024038549081997312; "@maisasilva aquecimento global ta aí fia! ??"
1017933379709399040; "@madstymest não sei se você percebeu mas você está usando sua boca pra ficar enchendo o mundo de fumaça, você não tem vergonha na cara de estar contribuindo para o aquecimento global não? deveria ter vergonha de si. block"
1022344909431484422; "@limechzis mas o aquecimento global é por causa da emissão de gás carbônico"
1016869143558029313; "está a chover, wtf? vai-te foder aquecimento global"
1024071563845480448; "@jony21__ chama se aquecimento global :)"
1024099500850327552; "a mudança climática está piorando a economia global, é o que diz os cientistas. na semana passada, 89 incêndios queimaram mais de 900.000 acres no oeste dos eua, enquanto uma chuva forte atingiu o leste dos eua,..."
1015634542651215877; "o club penguin nao acabou por causa do aquecimento global. aceitem isso esquerdistas"
1024362467617591296; "@dan_pego arrumaram e limparam o ralo lá da sala dani mas esqueceram de jogar um perfumin porque a nossa sala tava péssima um efeito estufa literalmente e advinha só quem senta bem em cima do ralo? eu mesma"
1021765636295479298; "aquecimento global é responsável por alterações climáticas.. deixa de ser ignorante e pesquisa"
1022139098625200129; "@matheuslopesx @escbia eu sei do aquecimento global amigo, só tava fazendo uma teoria da conspiração hsjshsush"
1024067418728136704; "vênus, o planeta do amor, foi destruído pelo aquecimento global"
1015812775556321281; "@exame os caras não cansam gargalhada a próxima vai ser dizer... as fake news culpada número 1 do aquecimento global."
1014560856204566529; "@lalalawrences plástico nos oceanos is the new aquecimento global"
1015908977316679680; "@carlosbolsonaro de certo que a receita da comida a base de fezes ensinada pelo catraca livre e solução para o aquecimento global, esse povo e maluco"
1013691629046304769; "@inesmcpheegabel sobre o verão não é culpa das músicas dela, é culpa da poluição, aquecimento global, etc."
1018614339748683776; "galera eu fiz as contas aqui e se a gente se esforçar bastante a gente consegue acelerar o aquecimento global o suficiente pra raça humana estar extinta em menos de 10 anos vamos lá, faça sua parte pois ainda há esperança da gente conseguir poupar o resto do universo dos humanos"
1019703386520907778; "estou muito mais atento com os avanços do governo global do que o aquecimento global."
1018103073577820160; "@kekistanqueen @qrqtefds mas ficou bastante alterado, sim, a níveis que atualmente causariam caos. isso e a maior parte das erupções mais significativas na história da terra aconteceram antes de haver pessoas. qual é o teu argumento, que a mudança climática não existe ou que ela existe mas não é nociva?"
1014267951967559681; ""para alimentar o mundo e, ao mesmo tempo, salvar o planeta em tempos de aquecimento global, a onu encoraja, a partir de agora, a..."
1017427857969205248; "setor do vinho é um dos que mais sentem os efeitos do aquecimento global"
1017574669568929792; "@qrqtefds e se eu te disser que nada do que poderíamos fazer resultaria numa paragem/reversão do aquecimento global. e se eu te disser que o problema do planeta é gente a mais? como solucionas? cortas os huevos ou atiras-te da ponte?"
1022302572957364226; ""para muitos, no entanto, o principal motivo é a interferência das ações humanas no clima da terra. ""o que estamos vendo como uma anomalia é o que pode passar a acontecer com frequência daqui a 30 anos, como resultado da mudança climática", diz [...] peter stott à bbc.""
1024283291237707776; "quebre uma mesa transando em cima dela e culpe o aquecimento global"
1017920518475993088; "bactérias e vírus de milhões de anos atrás estão descongelando por causa do aquecimento global e não temos imunidade para esses micro-organismos , o que os seres humanos estão fazendo com o planeta ??"
1015944315225468931; "@joaquimteixeia foda-se pro aquecimento global!"
1021500663593938944; "e não há, chamam-se alterações climáticas, se fosse o tal de aquecimento global não estava a chover granizo em barcelona :"
1022634722541887489; "vcs acham mm que é a rezar que os incêndios vão parar? chega ao ponto de acreditarem em deus antes de acreditarem nos factos e no aquecimento global"
1014228664639279104; "avisa pro trump que o aquecimento global começou."
1017598842068439041; "novo estudo sugere que o aquecimento global pode ser o dobro do que os modelos climáticos preveem"
1022658293939019778; "@eumojunior kkkjks e eu esperando um, sei lá, "aquecimento global""
1017216113195790336; "a croacia venceu por isso a ta tao frio eles planejam o nao aquecimento global malditos"
1020811384349757440; "@bounceoutwthab porque foi bue inapropriado! ela a falar do aquecimento global e quês e tu a dizer que não estava calor aí"
1023982500534792193; "aquecimento global, next"
1021499884099330050; "@terranoticiasbr sobre aquecimento global vale assistir este vídeo com ricardo felício, brasileiro doutor em climatologia."
1021904682720141313; "é filhão, gente morrendo no japao pelo calor, grecia com incendio matando mais de 70 pessoas, pode crer que não existe aquecimento global, amiguinho"
1021861630223761408; "eu li 32° e achei nem tão exagerado até terminar a frase é entender que é em lugares acima do círculo á"
1022254313521987589; "em breve a população volte ao normal, pois voltará a ser exposta as mesmas pressões seletivas que era exposta antes. no entanto, o aumento no número/intensidade de furacões devido ao aquecimento global também pode levá-los a seguir essa mesma linha evolutiva."
1013761513264476160; "é o chamado aquecimento global,aquilo que ninguém quer saber infelizmente"
1015714966622625792; "@estulindaniel noooooo!! cuidado com aquecimento global!!!"
1023613889756450816; "@ggapki menos mal.. eu sofro com a mudança climática tbm. tipo amanhã já sei que vou acordar mal porque vai esfriar"
1021629511782334466; "isso tudo é culpa do aquecimento global"
1014783726646112256; "@vickysass vixe! sobrinho neto? ? meldelsducel imagina os gases de efeito estufa? urgh!!!"
1021792330746093569; "precificação do carbono, o que pede a indústria brasileira de acordo com documento divulgado pelo conselho empresarial brasileiro para o desenvolvimento sustentável cebds é muito importante precificar as emissões de gases de efeito estufa."
1020375815056494592; "@gabrielmadara_ há uma grande emissão de gases do efeito estufa no processo para se comer uma carne"
1013460669054836736; "região do douro sofre com alterações do clima a produção do vinho está a sofrer muito com as mudanças no clima e já aplica mesmo medidas para diminuir os efeitos do aquecimento global."
1021247783121113089; "@pblnll @giliadssilva @rodolfo_forest @guajajarasonia cara, sério... eu fico abismado com algumas coisas. quando se é criança dá p entender, agora gente grande falando besteira do tipo "aquecimento global é uma farsa" ou "o homem nunca foi a lua" é de doer os olhos"
1023911282305642496; "acho bem chocante como poucas pessoas que eu conheço pautam a questão de ter ou não filho pela mudança climática."
1022884356740837376; "quem não acredita no aquecimento global merece apanhar"
1023726423637413888; "@marinarapos0 @maslaczrda como não lembrar do nome do ícone que me ensinou que o aquecimento global não é antrópico (brincadeira é porque era meio que piada interna com aquele fodido lá)"
1020457319996456961; "pra mim, movimentos veganistas/vegetarianistas são muito mais ideológicos do que necessariamente saudáveis e há controvérsias sobre a realidade do e/ou "aquecimento global". agora a onda globalista é "criminalizar" a produção de carne acusando-a de causar o "efeito estufa"."
1023834243984711681; "@sadredpill talvez (estou supondo sem o contexto) ele ter falado que a batata está assando tenha se referido ao aquecimento global. aí no caso as coisas estão literalmente assando mesmo"
1015644728451321858; "então que se foda o aquecimento global"
1021465940867809282; "8 anos atrás o essência de guerrilha trazia a canção em alerta ao aquecimento global no rpb festival."
1019416129217925120; "o "enganamento" global uma das mentiras mais vezes repetidas pelos obamas da vida, é que alguém neste mundo "nega o aquecimento global". argumento espantalho, tentando-nos colar a imagem de "maluquinhos" como..."
1018123155540533249; "um iceberg de quase 6,5km se desprende na greenland. além de ameaçar todos por onde passa link que acabei de compartilhar, icebergs derretem e vão aumentando rapidamente o nível dos oceanos. apenas uma das consequências do aquecimento global."
1018265969767133185; "atraindo mts gatinhos com minha coluna de tanajura outfit style goals modelo com frio/chuviscos tempo estranho em berlin mas tudo massa risos roupa de verão por baixo é isso ai aquecimento global beijos"
1013575166960562178; "a moça não falou na tv, mas eu sei que estamos passando por uma alta pressão atmosférica. e do jeito que a coisa anda nebulosa, a previsão é de nuvens carregadas com fortes pancadas. pessoas frias em pleno aquecimento global. chuva molhando gente completamente seca"
1016029828846358528; "tô comendo um churrasco e pouco me fodendo pelo aquecimento global"
1023377473952796672; "é o sol quem comanda o clima dos planetas, inclusive o da terra. aquecimento global só se for causado pelo sol, não por nós, pequenos e insignificantes humanos."
1024312624224370688; "eu fico muito triste só com a merda de uma mudança climática fala sério"
1017349360663891968; "que tempo de merda. quero estar na praia. viva ao aquecimento global"
1014951748182700033; "aquecimento global ja"
1020050391248056321; "“the things that we use in our homes are likely to become the new battle ground in air pollution control.” na minha opinião, isso já é uma realidade. a “frente de batalha” contra poluição e aquecimento global é nosso dia-a-dia pessoal, escolhas de comida, transporte, etc."
