id;texto
1022804050117582849; "acciona compromete-se a reduzir a emissão de gases de efeito estufa em 16% até 2030 -"
1015819447423111168; "meu nariz entupido mesmo depois de eu ter colocado remédio, obrigada mudança climática"
1020361814830469120; "obrigada aquecimento global por nos proporcionar 30graus em pleno julho"
1017834618039472129; "espero que trump acredite no aquecimento global agora."
1018539096858349573; "entao mas com o aquecimento global não estaria sol e calor"
1021179799023341569; "mas de qualquer maneira podemos mudar tudo isto, o problema é que existem pessoas ignorantes que acham que o aquecimento global é brincadeira"
1018548578430513152; "@1borednihilist @antoniocurveira &gt;chover em portugal &gt; olhem só este aquecimento global comem merda às colheres vcs às vezes"
1021217019952353281; "nada me tira mais do sério que esses assuntos e discussões sobre aquecimento global e sustentabilidade... puta que pariu ????????????????????????"
1016801793077063687; "uma vida baseada em dor de cabeça a cada mudança climática"
1022816546891210753; "amigas acho que vocês não estão pensando direito o planeta terra ~apesar do aquecimento global~ é mil vezes melhor e mais bonito do que marte vamos mandar os homens pra marte e ficar aqui"
1013827664472432641; "mano, boa parte dos millenials já tem mais de 30 anos, formado, trabalha pra receber pouco, violência, aquecimento global, zero esperança no futuro, mas a galera acha que é um monte de piá de condomínio de 12 anos vendo minecraft no youtube?"
