id;texto
1013847657280950272; "@bagrei3 mas o efeito estufa é natural nao importa a opiniao o bag das tretas e açao humana é o aquecimento global.."
1024313246063505408; "@flu2011edson @nadanovonofront só que no caso a crise da vez coincidiu com as crises milenares da singularidade cibernética e do aquecimento global desenfreado."
1022570547882938368; "de longe o pior impacto ambiental de todos é o carro, aliás largamente responsável pelo aquecimento global. mas, ao contrário de carne e canudinho, não vejo ninguém sugerindo a sério que o carro de passeio seja eliminado."
1023709066173075457; "cadáveres desaparecidos durante décadas sob geleiras suíças emergem com aquecimento global https://t.co/smzv49kk26"
1019345308021678080; "quer tomar bomba pode aplicar mas eu não garanto que vai inchar, efeito estufa ação reação"
1016098156243759104; "um dos maiores fatores do aquecimento global é o bovinos, ovinos, e etc, por causa dos peido que eles soltam kkkkkkkk e vem falar do churrasco"
1020678001854500864; "vem, aquecimento global!"
1020676282944761856; "40 graus na sibéria, 30 na noruega... mas vamos continuar fingindo que esse negócio de mudança climática e aquecimento global não existe porque os invernos estão mais frios"
1020799357203906560; "@lexandrelopes quase um aquecimento global... hehehehehe"
1023180415094480896; "cadê o carai do aquecimento global que o dr. pirula prometeu? socorro ??????"
1019347826348904449; "uso do biodiesel de soja pode reduzir emissões de gases de efeito estufa via @glamurama"
1014515066975215617; "cês tão daora? porque com essa mudança climática eu acordei com o nariz zoado"
1021391024042790913; "@drinds0704 aqui acho que aquecimento global ainda é fator menor do que alteração do solo local (e o ciclo tridecenal natural, ou pelo menos observado desde o século xix). porque você continua tendo a cerração diária mais perto das matas preservadas."
1024440609157861377; "@1allons_y aquecimento global kakakaka"
1021966034167889921; "maju nem pra avisar que o tempo iria mudar, meu joelho ja se encontra fortemente abatido devido à mudança climática"
1014501028941713409; "o que é que achas sobre o aquecimento global — uma merda"
1022220559747149824; "é aquecimento global que fala"
