id;texto
1017556876756692994; "prá ver que esse papo de aquecimento global é furado. julho mais quente foi em 1958!!!!!"
1015408018341728257; "gostei de um vídeo @youtube ção de co2 em sedimentos pode ser viável contra aquecimento global - space"
1016341486265356290; "tribuna do sertão - brasil corre risco de não cumprir meta contra aquecimento global"
1023912948509683712; "previsões de 47º em portugal dia 1 de agosto ya manos aquecimento global é mito"
1024435275005677569; "essa novela é na verdade uma campanha pra falar sobre o aquecimento global derretendo as geleiras!!!!!!!!!"
1024119308094451717; "3. você deve ser a razão para o aquecimento global, porque você está quente."
1021491591087837184; "to morrendo... de rir. que piada. aquecimento global causará onda de suicídios nos eua, dizem cientistas:"
1017274771665510400; "aquecimento global eu ficava imaginando o gelo derretendo, os ursos morrendo e chorava"
1021756380678631424; "a maior parte da discussão em torno do voto impresso é porque a galera não entende o principio da independência do software. to falando, é uma questão técnica. ninguém do setor discute esse principio (que é super básico). isso é o equivalente a discutir aquecimento global gargalhada moderada"
1014281372490518529; "quando você pensa que negacionista do aquecimento global é espécie em extinção, eles aparecem. inacreditável!"
