id;texto
1023240616367607809; "- mãe, a gente ta no outono, não? - num era inverno? - sim mas depois do inverno vem o quê? - o verão, uai!! ??? aquecimento global"
1022455058838024194; "espero que entendam que o aquecimento global está a acontecer de forma extrema. todos somos responsáveis. para a próxima antes de deixarem lixo na praia, não fazerem a reciclagem ou deixarem os vossos copos de bebidas por todo lado sejam espertos e não se matem indiretamente"
1016378664278257665; "desmatamento em alta pode minar chance de o brasil cumprir meta contra aquecimento global @estadao:"
1017375667938385922; "aqui temos a típica jovem brainwashed que nunca fez 5 minutos de pesquisa sobre o assunto, mas acredita que as alterações climáticas são provocadas pelo homem porque assim o foi ensinado na escola. ainda para mais, esta culpa o frio que tem estado recentemente no aquecimento global"
1018189179799375873; "o sol hoje atingiu um novo nível de aquecimento global. estou torrando"
1024464860195840000; "a mudança climática matou os aliens e vai nos matar também"
1014382229026373632; "- vou pra goiânia visitar meus avós - nossa que máximo, que cidade de lá? - goiânia. as pessoas acham que porque eu estudo geografia tenho que saber tudo, posso falar horas sobre aquecimento global mas elas só querem saber se o mato é grosso"
1020154964948242432; "@pirulla25 @thelumikki você é analfabeto em física, química, matemática, filosofia e quer meter a falar de aquecimento global como se fosse algo verdadeiro. quando marquei você e seu patrão alexandre de costas, para tentar convencer cientistas de verdade dessa fé de vocês, bloquearem todo mundo."
1021409367302856704; "@zeno_1972 assumamos que, de facto, não há certezas sobre as alterações climáticas/aquecimento global/whatever mesmo que 97% dos cientistas concordem com essa teoria. na falta de certezas, não seria preferível prevenir?"
1018909620327378945; "valeu aí aquecimento global por esses dias de calor no inverno"
1017147491756756992; "@crisscardosooo @continse até o aquecimento global"
1024440437984124929; "aquecimento global não existe"
1014989182270242816; "de um modo geral, os mais recentes registos de calor são consistentes com o tipo de fenómenos extremos associados ao aquecimento global. na europa, uma onda de calor excessivo, no final da semana passada, fez com que as estradas…https://t.co/lnjyckubbu"
1014277589148553221; "a fraude do “aquecimento global”: 30 anos de previsões fracassadas que nunca aconteceram"
