id;texto
1024052332688887808; "a mudança climática é uma farsa fotos do antes e depois não deixam dúvidas! confira!"
1021023902129147907; "@gugachacra e tem politico que nao acredita no aquecimento global"
1019931944807694336; "embora diminuir o consumo de carne, galera. ajuda aí... só a jbs está poluindo mais que a shell... como indústria da carne contribui para o aquecimento global"
1020458220274544641; "estado de emergência o quê que ridículo! as guerras políticas sobre quem deve roubar mais, é que são importantes. aquecimento global isso é uma chatice, que perda de tempo, isso mais um pouco e passa."
1015669098234204160; "@bjorkdocerrado @rod0liveira contribuindo para o aquecimento global sim, rogrigo, esse calor do rj é tudo peidos seu"
1018926874351882242; "aquecimento global na vulva"
1021894792693862400; "junho 1976 / junho 2018 ainda existe quem negue o aquecimento global"
1018961340159987713; "minha vida toda (até hj) eu aprendi que a pecuária era a maior vilã no aquecimento global, e ela não é nãooo"
1020005294640951296; "@ferpei25 @renovamidia você não entendeu. "aquecimento global" é uma das maiores farsas desse século. é uma narrativa usada para taxar os países e diminuírem as produções industriais."
1014951677277941760; "quer ajudar o meio ambiente? coma menos carne aquecimento global? coma menos carne acidificação dos oceanos? coma menos carne diminuir sua pegada de carbono? coma menos carne quer uma dieta mais saudável? coma menos carne economizar dinheiro? coma menos carne"
1015639393196036097; "@cacauheinz @exame claro que o churrasquinho de fim de semana é o maior causador do tal buraco da camada de ozônio, que nunca se comprovou de fato a sua existência, e do aquecimento global, que só serve pra pegar bilhões de dólares pelo acordo de paris. sendo que os oceanos moderam o clima do planeta"
1018961090884128769; "to estudando nutrição e pastagem de bovinocultura de leite e to super surpresa de como colocam a pecuária como maior causadora do aquecimento global, sendo que na verdade devolvemos em forma de produção alimentícia (coisa que automóveis por exemplo não fazem) ?"
1021446846114336773; "tirar o brasil do acordo de paris! pqp, esse cara morreu pra mim e, espero, para qualquer eleitor com bom senso! em discurso, bolsonaro defende privatizações e saída do acordo de paris que busca a redução das emissões de gases do efeito estufa"
1018240901162905605; "meu mood em barbacena, o tempo todo que morei lá verão em barbacena é algo que começou recentemente por causa do aquecimento global."
1017552048689164290; "falando sobre não acreditar na ciência, assistam o documentário do dicaprio sobre mudança climática chamado "seremos história?". está na netflix."
1017034564726816769; ""#desmatamento é o principal fator que pode levar o país a ter dificuldades de cumprir suas metas do #acordodeparis para redução de emissões de gases de efeito estufa":"
1020458869062021120; "@maartome fake news ou não, a verdade é que o aquecimento global existe e os responsáveis mundiais estão mais interessados em ver quem mete mais ao bolso. o único problema é que precisamos todos do planeta para viver.."
1014490781707653121; "@metsul mas e o tal aquecimento global???"
1022635388630970368; "@son_oflug sim, é o que eu tento sempre. só que aquecimento global resolveu colocar uma patinha por aqui hoje"
1017879428486090752; "guaçuí não tem efeito estufa to com calor daqui pouco vou estar batendo queixo"
1020990864779358208; "será que com a suécia em chamas ainda há pessoal que diz que o aquecimento global é hoax?"
1017815929210712065; "sema discute inventário de emissões de gases de efeito estufa de aracaju leia mais: https://t.co/qxo5soamoa"
1021863064415686657; "o ser humano causou o aquecimento global logo não da pra defender o ser humano"
1014507382154637312; "??? "aquecimento global": a maior "fake news" da história ???????????????????"
1021485633754284035; "aquecimento global causará onda de suicídios nos eua, dizem cientistas https://t.co/hrilmyjyqh"
1017394082979540994; "https://t.co/ubcbqebvyw"
1016082418971889664; "@curtahappy ainda tô algo em choque, agr isto de justin e hailey também deu choque, está tudo tolo ou que? é o aquecimento global só pode"
1017394139523149824; "novo estudo sugere que o aquecimento global pode ser o dobro do que os modelos climáticos preveem via @camaradecultura"
1020283753346797569; "@andressapisetta pare mano ó o aquecimento global"
1014989570360922112; "produção industrial / consumismo x aquecimento global = você também faz parte disso!"
1017595636986851338; "@girinochan gg aquecimento global"
1014669639266308096; "tava olhando um vídeo muito interessante sobre um climatologista da usp falando que o aquecimento global é uma mentira, sério todo mundo deveria ver"
1020102483073519616; "esse gelo que ele me deu nem o aquecimento global derrete"
1022135179731763200; "mbl usando o cara que diz que "aquecimento global não é ciência, é religião" pra dizer que o facebook é de esquerda."
1019680313063165952; ""os efeitos do calor excessivo são sentidos desde a climatização dos ambientes, até na preservação de alimentos e remédios": via @hypeness"
1015609186611232768; "@francoubiratan @exame pois é, só lesado ainda acredita nessa invencionice de aquecimento global que antes era chamado de mudança climática e , antes disso era o tal efeito estufa. a cada década eles trocam de nome quando essas pseudo-teorias se mostram falhas."
