id;texto
1015966761114533888; "@milliekiki o erro é não associar a esquerda com essa fraude de "aquecimento global" e falsos cuidados com o meio ambiente. você viu o brasil resolver o problema do saneamento básico? das lagoa públicas como no rj? não se trata disso!"
1015716616724770823; "@ajulysantos aquecimento global kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk"
1023569106220531712; "depois do caos"
1015825423308115969; "qual sua opinião sobre o aquecimento global — mano que"
1024435566090305536; "provas do aquecimento global: #otemponaopara"
1023961330930397184; "a mudança climática me fez ficar mal e agr to tomando mil copos d’água pra ver se volto a ficar hidratado nesse clima seco nojento"
1013908829518684160; "reclame aqui sobre o aquecimento global mentira faz pergunta, é tóis"
1017422616783654918; "“como disse o secretário-geral @antonioguterres, a mudança climática está se movendo mais rápido que nós. contamos com o conselho de segurança p/ fazer sua parte p/ ajudar a humanidade" https://t.co/mwpduz6s7p @aminajmohammed, vice-secretária-geral @nacoesunidas #swedeninunsc"
1017898270889316353; "a música fala de alterações climáticas/aquecimento global :') para além da letra, a música está incrível também!"
1015738109311488001; "@aviadorcascavel ?? vira vegano nada kkkkkkk estraga essa carne aí tranquilo. o aquecimento global é balela gargalhada"
1016506010004058114; "cheguei em um ponto que ignoro 100% do que minha mãe fala. é só eu chegar em casa que começa o inferno de achar que eu tenho que resolver até o aquecimento global"
1017825909997559812; "se a gente acabar com o aquecimento global coisas como essa serão normais. é isso que o pt quer!"
1023939711973371905; "loucos levando a humanidade ao desespero e aniquilação .https://t.co/bhocy4mwfn"
