id;texto
1021743228356370432; "quando vejo alguém que se queixa do tempo de merda no verão a contribuir para o aquecimento global:"
1016669333140004865; "@itstaeworld aquecimento global ~ namjoon kim"
1023023434689855489; "@sharkovisky olha o aquecimento global ai crlh"
1017095819613409286; "e olha que eu não acredito nem fudendo em aquecimento global antropogenico"
1016504860689215488; "gente do céu eu tenho sérios problemas com teoria da conspiração e a prof ainda manda discutir a farsa do aquecimento global e eu já achei tanto vídeo sobre outras coisas aqui que não sei como vou dormir hoje"
1023175268087881729; "mobilidade urbana sustentável em são paulo ! @gnatalini é um dos autores da lei 16.802/ 2018, que dispõe sobre o uso de fontes #motrizes de #energia #menos #poluentes e menos geradoras de gases do efeito estufa na frota de #transporte coletivo municipal"
1022891349937401856; "aquecimento global o nome"
1022590368137863169; ""quer solucionar o aquecimento global bota uma rolha no cu da vaca" um jornalista da espn me disse isso em um encontro com es... — ele foi genial, mas eu sugeriria algo mais hardcore do tipo para de fazer tanto pasto, porra"
1022662225620881408; "@marixshine_ ai graças a deus aquecimento global o caralho vem tudo do meu rabo mesmo"
1022247310170959876; "#contrafakenews - besouros causam mudança climática!: via @youtube"
1021384357011968000; "frio é uma desgraça, aquecimento global é massa. vamos poluir até a média de temperatura no sul chegar a 25 graus no inverno"
1023654282850131969; "@someonesdaddy_ omg o aquecimento global nunca falha"
1018150985544486913; "@theoliveira98 @brina_gugli vão sim.. se dizem ambientalistas e militam contta o "aquecimento global" mas vão cortar árvores pra espalhar merda pelas livrarias"
1021756000221704193; "meu deus um arctic monkey ficou sem pêlo e dizem que o aquecimento global não existe"
1022966061157834752; "fio dental principal causa do aquecimento global"
1019182702602440705; "mais da metade dos americanos acreditam que o aquecimento global existe e que humanos são responsáveis."
1013743523395522560; "@zemarinho ???? o aquecimento global não implica um aquecimento mas sim uma alteração climatérica, como por exemplo chuva no verão"
1017100098516504581; "aquecimento global o que voce esta fazendo com o inverno"
1013885285451681792; "o que a rússia mais quer é o aquecimento global acontecendo jkkkkkkkkkkkkkkkkkkkk"
1024348411074625536; "uma das características do discurso da direita insana é negar a história e a ciência: não houve ditadura, não houve holocausto, não existe aquecimento global, a escravidão não foi tão perversa..."
1017886983933300743; "childish gambino fez uma música sobre aquecimento global e eu não me canso de amar esse cara."
1015623550726635520; "primeiro que aquecimento global nem existe."
1022204638739804162; "@souatome estas comparações são desnecessárias. o trump não acredita no aquecimento global, ok. mas não é o responsável pelas catástrofes naturais que acontecem no planeta."
1022247607765221376; "adicionei um vídeo a uma playlist @youtube - besouros causam mudança climática!"
1014965392060674048; "@sduartek não vai mais existir frio. aquecimento global tomou conta"
1021510625078468609; "@fmei7777 aquele que não pode ser dito é da escola do trump: acha que aquecimento global é "conversa de esquerdista" e que um pouco de fumaça não faz mal."
1019644119424163840; "@martinacontrol depois o que a gente fica doente e é tudo culpa do aquecimento global"
1019410202892886016; "mano como assim acreditar em aquecimento global kkkk isso não é um fato no lugar de teoria to confusa — eu sou burra eu não posso responder esse tipo de pergunra desculpa"
1016346180144508929; "desmatamento em alta pode minar chance de o brasil cumprir meta contra aquecimento global @estadao:"
1017095396693331970; "cara que vergonha alheia que me da quando alguem usa tempo frio como argumento contra aquecimento global kkkkkkkkkkk"
1020745624894033920; "temperaturas oscilantes tvi? chama-se aquecimento global"
1018890877165539328; "@uolciencia @uol tivemos frio recorde em quase todo o planeta. onde está o aquecimento global ?"
1017007257408753664; "17ºc em niterói e ainda tem gente que acredita em aquecimento global.."
1019934268791848961; "tô começando a desconfiar que o aquecimento global foi um projeto porque todos odeiam o frio"
1024271952750538753; "os veraos que aí venhem: galiza na mudança climática."
1021564580097662976; "mudança climática começa a afetar estações do planeta"
1020051349692649473; "aquecimento global olha oq você fez"
1022472852338032640; "@sharkovisky século 2018 e tem gente que acha que aquecimento global é mentira"
1024104688562712576; "o aquecimento global está muito forte aqui em casa, nossa"
1020771478793596928; "aquecimento global $uando frio via @youtube"
1020006423017738241; "o aquecimento global é real, é inverno e está um calor da porra!!!"
1024134239741243392; "@asdfghjklcs kkkkkkkkkkk aquecimento global está rolando há milênios então"
