id;texto
1017529429592084480; "o aquecimento global não chegou em lages ainda?"
1023274522563301378; "o aquecimento global deve ser culpa minha também"
1023735888608673792; "a campanha sobre consciência ambiental e canudo é tudo muito lindo, mas é muito marketing por trás das empresas pra culpar a sociedade civil sobre um crime que eles cometem. jogaram nas nossas costas o erro deles; aquecimento global"
1015995266636410883; "você acredita no aquecimento global — ava, sim"
1023451173003640833; "@juslvs super populaçã, abelhas morrendo, água, alimentos, aquecimento global, oceanos destruindo casas, industrias e estruturas economicas inteiras deixando bilhoes de desabrigados e sem renda em todo o planeta, guerras, desigualdade e outros dramas, tudo acontecendo ao mesmo tempo"
1014225254674247680; "ok agora o planeta tem total potencial pra acabar com as guerras o ódio o aquecimento global e todos os outros problemas existentes"
1019549784036782080; "o aquecimento global é ou não uma ameaça 1 bilhão de pessoas são diretamente envolvidas com este risco. fechamos os olhos para os dados científicos em benefício da velha tradição organizacional, conservadora e enganosa . o clima está sim ameaçado ???"
1024040307292295169; "as partes que tem a cena vermelha sao as partes onde acontece aquecimento global"
1020691655530344448; "agora só falta dizer que o aquecimento global é coisa de pessoas especulativas ou fake news, porque o verão europeu nunca esteve tão radiante antes, mas é só isso , nada além de um bom verão! ???"
1017384228974223360; "e never forget aldinho rebelo,que quando era ministro da ciência e tecnologia do governo dilmãe renegava o aquecimento global(sendo apoiado por grandes cientistas como luis nassifra)"
1024115783943827457; "enquete séria aqui: vocês acham que aquecimento global existe mesmo?"
1020379999151579136; "a gente sequer assimila toda essa realidade que é o aquecimento global e já tem que queimar os neurônios lendo sobre o lixo plástico nos oceanos e suas consequências. 7 x 1 é isso aí. e a vida aqui na terra é quem está fazendo o papel de brasil nesse remake."
1022750345745838080; "@r_miranda miga, é nossa conexão tropical aflorada pelo aquecimento global! são nem 10h e já estamos com 25 graus aqui na dinamarca. temperatura idela para escrever tese, né?"
1022884760283176961; "falei: "se meu filho não ver um urso polar por tua culpa vou te matar de porrada", ai ele: "é só tu mostrar uma foto", eu: "quando tu tiver desidratando de calor por causa do efeito estufa e eu aquecimento global que tu está gerando vou te mostrar uma foto tua com canudo""
1015564706814287872; "não me impressiona nada esse movimento antivacina num mundo onde acham que a terra é plana e não tem aquecimento global."
1022822953027887104; "não temos aquecimento global, mas não temos explicação para tanto calor, vulcões em erupção porque o centro da terra está fervendo e o degelo polar. ok ?????"
1015786295132672002; "o efeito estufa começou com os dinossauros peidando mt"
1023452509174685696; "@juslvs vai evoluir como e pq? ningume mais investe nisso, tem retardado acreditando em terra plana e que aquecimento global nao existe, mano, o mundo ta condenado, só ninguém admitiu isso ainda"
