id;texto
1016034767811371008; "estudo alerta que aquecimento global pode ser duas vezes pior do que o estimado"
1017210725171941376; "montagem aquecimento global é a melhor possível"
1015664184489578496; "daqui a pouco não poderemos fazer mais porra nenhuma... quer saber kicifoda o aquecimento global, pois continuarei com meus churras... ???"
1022338567769673728; "@beingasaloser eu acho que é da mudança climática, sabes o aquecimento global não perdoa a ninhuém"
1020314845651046401; "@pintado_nilton ahahhhaha qual aquecimento global qual quê, isto vai tudo morrer por minha causa ?"
1013599393788956672; "como é que há pessoas que ainda não acreditam no aquecimento global are y'all fucking kidding me está a chover em julho....... ainda nem fui à praia i'm getting depressed make it stop"
1022970821646737411; "vocês não estão bué preocupados com o nosso mundo? tipo por todas as notícias que já ouvimos por toda a desgraça que temos vindo a "aceitar" para não falar no tempo e nas alterações climáticas e aquecimento global"
1017082109637353472; "e aquele tal de aquecimento global que não ta funcionando? que bosta meu, alto frio. ?"
1015749482875678720; "@exame exame: churrasco de domingo é vilão do aquecimento global"
1024251632299778050; "como que aquecimento global existe se olha o friozao que ta??? aqueceu onde"
1024437965987176449; "aquecimento global né affff kkkk"
1017765454012715010; "#climateresistance a cause the entire world should support."
1021711977079554048; "adicionei um vídeo a uma playlist @youtube ção mudança climática"
1013859690395193349; "países pobres podem pagar us$168 bi em juros devido a mudança climática @uolnoticias #uol"
1023900067659440128; "ando aqui a sacrificar-me para exibir as tatuagens na praia e por causa do aquecimento global ainda não pintou nada"
1024111224265605120; "@joselitojunior1 é que o aquecimento global dilata o solo e aumenta a área do país"
1021712927672475649; "adicionei um vídeo a uma playlist @youtube efeito estufa é ruim para o planeta | quer que desenhe |"
1020654671529152512; "todas nossas ações causam algum impacto à natureza. algumas contribuem com o aquecimento global e com a emissão de dióxido de carbono co2. calcular o total desse impacto e buscar uma maneira de..."
1019296155493117952; ""educação ambiental para o século xxi" propõe um mergulho nas leis naturais e na relação destas com as atividades humanas, abordando - com enfoque jornalístico e didático - temas como o lugar da terra, a evolução da vida, o clima e o efeito estufa. #editorablucher"
1024188853064749057; "aquecimento global né onu, está bom, arram, top, to vendo"
1019191506228244480; "com aquecimento global, falta de geladeira e ar condicionado vai afetar mais de 1 bilhão de pessoas: temperatura elevada vai elevar dificuldades de preservação de alimentos e de medicamentos naqueles que não possuem aparelhos de refrigeração, diz… https://t.co/bhyoylcfie"
1022008483003203584; "japão com temperaturas batendo os 41 graus...incêndios destruindo e matando na grécia.... e tem doido que bate o pé e diz que o aquecimento global não é real."
1022205650414325760; "@ohshitcherry nem é preciso aquecimento global, basta haver uma pseudo revolução do operariado e vão lá destruir a maquinaria toda just like in the good old days ahahah"
1017513226588876803; "cadê o aquecimento global que o firula me prometeu?!"
1021712113511944192; "adicionei um vídeo a uma playlist @youtube ças climáticas - efeito estufa"
1022026772458692612; "com a capacidade de destruição do ser humano e produzir coisas sem ter noção ou responsabilidade sobre as mesmas, eu não consigo acreditar que ainda tem alguém que pense que a gente não interferiria no aquecimento global"
1022195139933089793; "anda tudo maluco eu não percebo, deve ser do aquecimento global, fico parva"
1020075032393977856; "@miguelao77 estás te a rir mas é verdade... isto é o aquecimento global,as temperaturas estao a mudar internacionalmente.o ártico está a sofrer o degelo e nós cm as temperaturas a diminuirem.é cada vez mais frequente chuva cm calor por exemplo,porque o clima portugues está também a mudar mas ya"
