id;texto
1017422371022688257; "é o aquecimento global, culpa do homem"
1024447821313925120; "achei legal a historia dessa novela. claro, tem alguns ponto fantasiosos. mas se você ligar a a novela a alguns fatos faz sentido sim, como por exemplo o aquecimento global ou deslocamento das geleiras. muito bom. #temponaopara"
1015585108273844224; "gostei de um vídeo @youtube ção de co2 em sedimentos pode ser viável contra aquecimento global - space"
1020299681971220480; "a gente mal acaba de assimilar a realidade do aquecimento global isso pra quem assimila, né senhor trump amp; cia. e já tem que morrer um pouco mais estudando sobre o lixo plástico nos oceanos e suas consequências -"
1016540701520166912; "aquecimento global - namjoon kim"
1022798314557894656; "aquecimento global diferentes países da porção norte do mundo estão enfrentando uma temporada de clima incomum. do japão ao canadá, passando por paquistão, grécia e suécia, as regiões enfrentam um fenômeno conhecido como 'onda de calor'. entenda:"
1024009592441696256; "duas palavras: aquecimento global"
1015664322901667846; "problematizaram o churrasco. aquecimento global e o caralho!"
1023386311028289536; "se eu vou no banheiro, o g1 dá a notícia: eleitor de bolsonaro joga fora 10 litros de água, contribuindo com o aquecimento global."
1021805968575934464; "@thiaguiimh aquecimento global"
1021089026370129920; "você não é o aquecimento global mas tô sentindo um clima quente entre nós"
1019308027239952385; "o que você acha de aquecimento global — segundo o livro do ccaa, global warming is a hoax quem sou eu pra dizer o contrário"
1016917244763430912; "@prrindio teu cu, essa mudança climática repentina que me fode"
1019050034535464961; "@veja trouxas caem naturalmente na farsa do aquecimento global"
1016733358758547457; "pra que esse sol desgraçado em pleno junho gente stop por favor aquecimento global"
1014866016411766784; "aquecimento global existe e é sim causado pela emissão antrópica de gases do efeito estufa como o gás carbônico. o fato da terra ter um ciclo de eras glaciais e eras mais quentes não explica o aumento da temperatura nos últimos anos."
