id;texto
1023961627337662466; "aquecimento global pode ser muito pior do que o previsto https://t.co/k4ysd8iqgj"
1019253070260301830; "com aquecimento global, falta de geladeira e ar-condicionado vai afetar mais de 1 bilhão de pessoas"
1020639567031021568; "estes são os países que podem sobreviver ao aquecimento global https://t.co/7hmglhkdvw"
1024250028183961602; "@lluizz @mariafuloo o trump é ignorante, ele causou danos irreversíveis ao meio ambiente por dinheiro, já twittou que certo lugar dos eua (não me lembro qual é) iria ter o pior inverno do século, e que se não modificassem e protestassem contra o aquecimento global, não iria ser assim +++"
1019238408546324482; ""se você acredita que o aquecimento global não existe, eu não sei nem por onde começar a argumentar com você" ahahahahah"
1021844560446676994; "aquecimento global destapa cadáver de alpinista japonês na suíça"
1013751852691808256; "guerrilha contra mudança climática ataca até #luansantana"
1020639593400602624; "estes são os países que podem sobreviver ao aquecimento global https://t.co/7hmglhkdvw"
1023961605401444353; "aquecimento global pode ser muito pior do que o previsto https://t.co/k4ysd8iqgj"
1023329637995298816; "gostei de um vídeo @youtube verdade sobre o aquecimento global parte 2"
