id;texto
1023213703288840192; "poucos sabem mas uma das principais causas do aquecimento global é trabalhar nos finais de semana"
1022468894383108099; "aquecimento global pode provocar milhares de suicídios"
1015746423898460160; "2018 e jornas ainda falando em aquecimento global"
1020295350572265472; "a mudança climática está aí. e não vai embora porque enfiamos a cabeça dentro de um frasco de rivotril.coluna | o mundo precisa de adultos responsáveis, não de otimismo infantilizado; por eliane brum via @elpais_brasil"
1020958753343115264; "e sabem de quem é a culpa é nossa, porque somos nós que provocamos a poluição, depois ficamos surpreendidos com a aquecimento global, portanto penso que está na hora agir, aliás já devíamos ter agido há algum tempo."
1023001868614688769; "joão batista natali/a europa sofre com o aquecimento global via @youtube"
1024368995582005248; "@lra_amorim @astro_pontes @guiximenes @benebarbosa_mvb você sabe o que é consenso científico? é quando existe uma quantidade significativa de estudos e revisões sistemáticas que endossam um ponto em comum de maneira quase inquestionável, como as consequências negativas do aquecimento global e a eficácia das vacinas."
1021830031952306176; "uma outra consequência triste do aquecimento global proj. @samanthaweather: o aumento no número de suicídios, segundo um estudo da nature climate change:"
1019622127434190850; "queria só entender o porque desse calor no inverno aaaah lembrei: aquecimento global"
1023911438233022464; "@cournestone aquecimento global a acontecer mesmo à minha frente basicamente e ainda há gente que não acredita que isso existe"
1016104420487172096; "@is_acastro me faz um texto de 10 paginas sobre aquecimento global que eu te idolatro pro resto da vida"
1021033102079086592; "se o aquecimento global é verdadeiro, como é que este mês de julho está a ser o mais frio dos últimos 30 anos? ?"
1019236969325514754; "lembrando que mais refrigeração do ar ou de alimentos significa mais consumo de energia, portanto o brasil precisa aumentar com urgência as fontes renováveis solar e eólica para fazer frente às crescentes irregularidades do regime de chuvas causadas pelo aquecimento global"
1021331101590204419; "aquecimento global"
1018577540947079171; "meu deus do céu mas o que foi que aconteceu nessa tarde que eu dormi no fresqyinho acordei com esse sol na minha cara calor p porra tempo doido mano ala o aquecimento global so nao vê quem nao quer"
1021800661854429185; "vai galera, desmatem as florestas, façam queimadas, aumentem o efeito estufa mesmo. enquanto o ser humano não parar para pensar que grande parte desses desastres "naturais" são culpa nossa, a natureza ainda dará "respostas" como essa!"
1018916214658207746; "«para donald trump, naturalmente, o aquecimento global não é importante. até porque nunca lhe faltará o ar condicionado. assim, se não vê, se não sente, não interessa.»"
1022259348599439360; "@marcxsilva yes, a cena é que mais de metade dos factos que ela citou nada tem a ver com o aquecimento global ?"
1022211973059108865; "é a consequência do aquecimento global"
1020817330807459840; "e depois vêm com aquela "aquecimento global não existe porque está frio lá fora""
1021911375931748353; "@m_junio aquecimento global"
