id;texto
1016669941263630337; "e a boyzinha do meu amigo que não acredita em aquecimento global"
1018236248899678211; "@pedropaiva1977 @csprodrigues vamos imaginar que estamos a falar da importância da poluição no aquecimento global. se unicamente nos centrarmos no problema da poluição não conseguiremos alcançar o desígnio final: orbitar o aquecimento global."
1018253894227505152; "@pedropaiva1977 @eiras_nelson @arquimedes1143 @csprodrigues isso do bloco de gelo dava para puxar o tema para o aquecimento global..."
1021795382383333376; "podiam sim mas falta muito ainda no ensino de matemática, língua portuguesa, história, geografia, etc escola ainda forma muita gente que vê o mundo desprovido de causalidade e lógica, daí vem as ideias de que ditadura presta, aquecimento global é fake, que são muito perigosas"
1020525261027258368; "a quantidade de água utilizada pra produzir alimento, o desmatamento agropecuário, a questão dos agrotóxicos, a produção de lixo, o aquecimento global......... é mt triste galera."
1022802522082340867; "ciência aponta: em grande quantidade, jujuba não contribui com o efeito estufa."
1024346875246387200; "hoje eu to só meu professor de máquinas e acionamentos eletricos usando a aula pra falar que o aquecimento global é uma mentira"
1018490313449594881; "@pqp_inin se for simulado só tem que explicar a transferência de calor que ocorre no efeito estufa"
1021765498462191618; "@minasfazciencia @malu_mad esses dias li algo parecido sobre os cedros do líbano, também são arvores milenares que estão morrendo provavelmente pelo aquecimento global"
1022998224376877056; "nunca vou esquecer o dia em que li no facebook que aquecimento global é uma teoria inventada pela esquerda"
1021370395688128512; "essa mudança climática me mata ?"
1021519626566606848; "me tornei o que eu mais temia a pessoa que reclama da mudança climática argumentando que não tem saúde que aguente"
1022620761910063105; "@bruno_lightwood você realmente acha que o aquecimento global existe ? que o mundo está superlotado ? que direitos tem que vim dado direto do estado? , é eles conseguiram te controlar / eles são bons nisso em deixar o mundo podre para ao mesmo tempo te usarem contra você mesmo ame a vida jesus te ama"
1016492062672343041; "@ibdn entrei no site e vi muitos projetos bons em defesa da natureza, mas gostaria de saber o que vocês pensam sobre a criação de gado e como ela influencia o desmatamento, o efeito estufa e os oceanos. infelizmente grandes ongs e institutos não abordam esse tema! +"
1024137129843150848; "pra que microondas quando se tem aquecimento global..."
1016373730954670080; "aquecimento global é uma farsa"
1013870333257019395; "aqui está um programa para você… #143 - aquecimento global episódio de mamilos"
1013800327081091074; "como criar um título alarmante que não tem nada a ver com a experiência feita. já agora, na linha da mesma experiência, atrevo-me a dizer que com o aquecimento global, os humanos vão morrer todos."
1019209302421143553; "@tempo_sls @tempoemteutonia na verdade, não são apenas alguns cientistas. a influência humana sobre o aquecimento global é confirmada por 97% dos climatologistas. há outras formas de conhecer o clima do passado. a paleoclimatologia revela que hoje temos os maiores índices de co2 dos últimos 800.000 anos."
1013582464596545545; "@zzlauraf vei tem que conscientizar a população pra um assunto tão importante,,,,, pau no cu do aquecimento global"
1020002282832883713; "adoro pessoas “então é isto o aquecimento global???”. yes, u dumb bitch. informa-te, antes de achares que o aquecimento global se baseia em “fazer mais calor do que o normal”"
1017807144840777728; "pro deputado jair bolsonaro, o aumento das mortes por hipotermia significa que não existe aquecimento global e não tem nenhuma ligação com o aumento da miséria."
